playCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca
96400,2024-01-27T18:05:15.000Z,tiktokmademebuyit,Give us a review.,tiktokfinds,,useful,,musthaves,"Whether you're shopping online, or hitting your local stores, show us those #MustHaves that everyone needs.",lifehacks,Show us those tips and tricks that have changed your life.,goodthings,,gadgets,,instagram,,tiktok,,instagood,,amazonfinds,,amazonfinds2024,,amazonmusthaves,,amazonhome,,morningroutine,"From skincare regimes to breakfast recipes, show us your #MorningRoutine",morningvibes,,clock,,digital,,digitalart,Show us your #DigitalArt!,digitalclock,,love,Spread the #Love this Valentine's Day ❤️.,techtok,"Shoot informative &amp; educational tips videos related to technology to stand a chance to win: Cash up to RM20,000, 10 winners. Tap here to learn more: https://bit.ly/3GMjG4C and check out #TechTok #MalaysiaTechlympics. ⭐ How to participate: Simple, just share your tech tips using your knowledge &amp; creativity! Video must be longer than 10 seconds. ⭐ Challenge Period: 6th to 19th June 2022⭐ All TikTok users reside in Malaysia. Aged 16 Y.O. and above. ⭐ Don’t forget to hashtag #TechTok ⭐ No limitation for the video submission⭐ Rewards Cash up to RM 20,000 (10 winners) Top Prizes eligibility: 10 videos or more, RM 3,000 each (Total: 5 winners) Consolation Prizes eligibility: 5 videos or more, RM 1,000 each (Total: 5 winners) ⭐ Winner Announcement: 28th June 2022 (Winners will receive a notification through TikTok APP)",newtrend,,2024,,bkowners,,homegadgets,,clockwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,不得（剪辑版）,ofertas,14200000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
963600,2024-01-03T23:54:48.000Z,raphaofertas,,dolares,,money,,foryou,,economizar,,economico,,osmuquiranas,,dicas,,muitobarato,,juliustodomundoodeiaocris,,muitocaro,,maodevaca,,economizardinheiro,,dinheiro,,economia,,muquiranas,,supermercado,¡Usa la nueva función de dúo! Queremos ver sus mejores creaciones 😂 ¿Cómo hacerlo? 1.- Elige la opción de dúo 2.- Escoge el formato vertical de dúo del lado derecho de tu pantalla. 3.- Ajusta los videos y ¡listo!,mercado,,supermercados,,economizarmeudinheiro,,moneymoneymoney,,ofertas,,ofertas,,imperdivel,,foryoupage,,fyp,,compras,,compra,,alimentos,,supermercadobarato,,superbarato,,centavos,,cadacentavoconta,,umreal,,doisreais,,cincoreais,,cemreais,,dicasdotiktok,,dicastiktokbrasil,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,som original,ofertas,14200000000.0,79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
963,2024-07-11T01:37:54.000Z,317,,ropadecama,,outletropa,,outletpremium,,lareina,,outletchile,,lareinachile,,lascondes,,lascondeschile,,ofertaschile,,ofertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,sonido original,ofertas,14200000000.0,55,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
960600,2024-06-28T09:31:58.000Z,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,gratis,,gratisalışverişi,,indirimliürünler,,gratisindirimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,orijinal ses,gratis,18300000000.0,449,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9600000,2023-12-12T00:30:22.000Z,samsung,,gamamedia,,coppel,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,False,False,"Suspense, horror, piano and music box",publicidad,59000000000.0,65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9600000,2024-03-24T00:04:45.000Z,mazufashion,,fyp,,foryou,,ca,,anaheim,,oc,,localclothingstore,,localclothingstore,,fashiontok,We love Fashion 🌹 Let's celebrate your style on TikTok!,foryou,,dickies,,cargopants,,onlineshopping,"Whether you're waiting for packages, or just stocking up for the holidays, show us what you're buying online.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,Dile Austin Millz Remix,local,6900000000.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96000,2024-05-15T16:58:44.000Z,wz2,,warzone3,,callofdutvméxico,,fyp,,warzoneclips,,gaming,"Stock up on extra lives, because we're celebrating the #Gaming community. Show us what you're playing, where you play, and your top recommendations!",warzone,Muéstranos tus mejores jugadas,gamer,Find the best videos of the #Gamer world!  🕹,wz3,,foryou,,parati,,codclips,,cod,,rebirthislandwarzone,,rebirthisland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,sonido original,anuncio,1900000000.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
958,2024-07-11T01:17:28.000Z,recuerdos,Usa este hashtag para compartir como suenan tus mejores recuerdos,fypシ,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,quito_ecuador🇪🇨,,😅😅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,False,False,MERCHO (feat. Nico Valdi),quito,36100000000.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
956200,2024-01-29T03:52:02.000Z,dondeir,,ciudaddemexico,,estadodemexico,,cdmx,,dondeircdmx,,centrocomercial,,datos,,cdmx🇲🇽,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,False,False,edamame,comerciales,789600000.0,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9562,2023-09-20T15:09:06.000Z,otavalo_imbabura_ecuador🇪🇨,,compania,,imbabura,,ecuador,,🎶🎶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,41,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
953700,2024-06-20T14:45:10.000Z,📷,,,,locallivingnj,,meadowlandsstatefair,,fairfun,,njevents,,fireworks,"Baby, you are the firework!!! Try to create the most beautiful musical by combinging a great song with a firework video.",familyfun,Gather the family for some awesome family games or show us how you have fun together!  👨‍👩‍👦‍👦,summervibes,"Summer state of mind 🌴🌺 Share your summer secrets from refreshing recipes and trendy outfits to travel plans, vlogs, and more. Let's turn up the heat! 🔓🌅 Redeem your summer coupons here: https://shorturl.at/OHONM",unlimitedrides,,fairfood,,carnivalgames,,pettingzoo,,newjersey,,summer2024,"Summer is here! Share with us your summer escapades, summer-proof looks, fits and all the must-haves for the sea-sun 🏖",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9519,2023-05-20T17:11:58.000Z,viveambato,,ambato,,liceocevallos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
951200,2022-11-16T21:39:38.000Z,😇,,ofertas,,lodescubrientiktok,en 2022 descubriste ideas útiles y cool en TikTok y 2023 no será la excepción,descuentos,,chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,sonido original,ofertas,14200000000.0,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
95100,2023-09-24T21:33:50.000Z,promocao,,promoçãoderoupasfemininas,,sale,Benji &amp; Fede vi invitano a condividere quello che vi fa star bene tutti i giorni e vi fa scacciare l’ansia… con #Sale in sottofondo! 😊,promoçãoderoupas,,tractorjeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,som original,ofertas,14200000000.0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95000,2024-04-24T14:10:42.000Z,machala,,eloro,,asados,,ecuador🇪🇨,,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,promo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,True,False,sonido original,promoecuador,748100.0,33,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
95,2024-07-10T22:30:34.000Z,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,virall,,ecuador🇪🇨,,santodomingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,sonido original,santodomingoecuador,1700000000.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
949100,2024-05-09T13:02:05.000Z,concejalalbertopantoja,,santodomingodelostsachilas,,ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,Epic Legend,santodomingoecuador,1700000000.0,79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9400000,2024-03-23T02:03:21.000Z,roytwins,,roylimaryroyerlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,sonido original,free,68200000000.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
939500,2024-03-31T03:28:11.000Z,waldos,,ofertas,,fyp,,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,yk2,,kpop,"No matter who you stan, we're here for all things #KPop.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,sonido original,ofertas,14200000000.0,22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
939200,2024-07-01T17:58:39.000Z,yulay,,ecatepec,,electricas,,bicicletas,,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,coreanovlogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,False,False,"Así Fue - En Vivo Desde Bellas Artes, México/ 2013",tienda,9700000000.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93900,2023-01-12T20:32:07.000Z,reels,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,loja,,lojaonline,,perfeitocalçados,,entretenimiento,,engraçado,,meteumreels,,tiktok,,vendedora,,explorar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,False,False,som original,loja,8300000000.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
937200,2024-06-12T05:15:56.000Z,parati,,fypシ,,ecuador,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,sonido original,ecuador,195300000000.0,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93600,2024-05-31T18:07:58.000Z,indirimliürünler,,gratis,,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,sıra,,ürün,,makeup,"From everyday looks to all out glamour, show us your makeup skills 💄",fyp,,indirim,,makyaj,Senin #makyaj sırların neler? 👀,beklemek,,foryour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,talha,gratis,18300000000.0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93600,2024-06-28T07:54:05.000Z,españa,,dibujosanimados,,telecinco,,tve,,anuncio,,antena3,,españatiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,"10 minutes, meditation, sleep, mindfulness, night(951759)",anuncio,1900000000.0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
935800,2024-07-04T23:23:41.000Z,quito,,arcsacontrola,,elnuevoecuadorresuelve🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,False,False,sonido original,quito,36100000000.0,56,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
934500,2024-01-29T20:29:41.000Z,pyf,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,honduras,,puertocortes🇭🇳,,tecnologia,,emprendedores,,emprendedor,,china,🇨🇳🇨🇳🇨🇳中国的童鞋们，记得在视频下标注#China 或者#中国，让全球的小伙伴都能发现你们哦🤗,promociones,,ofertas,,familia,comparte todo lo relacionado a ese grupo de personas que conforman tu hogar 🏡,tiktok,,amigos,Comparte los momentos más únicos con tus amigos y ¡Celebra la amistad en TikTok!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,Tonight,ofertas,14200000000.0,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9310,2024-07-10T23:02:32.000Z,victoriadesignslapaz,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,parati,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,entretenimiento,,divertido,,gracioso,,tiktok,,tendencia,,trend,,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",video,,videoviral,,viralvideo,,lapazbolivia🇧🇴,,tienda,,ventaspormayor,,nuevo,,fyp,,foryou,,victoriadesignsbolivia,,follow,,xcyzba,,lol,Can you laugh any louder?🙄 How to shoot: 1. Click the shoot icon. 2. Click on &amp;quot;add sound&amp;quot; 3. Add your meme text. 4. Have fun!,2024,,kawaii,,atencionalcliente,,accessories,,live,,following,,ventaspormayorymenor,,review,,lapaz,,santacruz,,bolivia,,reyleon,,simba,,trabajo,,atencion,,atencionalcliente,,compañeros,,,,,,,,,,,,,,,tienda,False,False,usen el audio con sabiduría,tienda,9700000000.0,32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9300000,2024-02-02T02:35:06.000Z,perrito,,quito,,cute,,calvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,False,False,sonido original,quito,36100000000.0,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9300000,2023-04-24T19:47:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ACELERA,,,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9300000,2024-01-16T15:02:15.000Z,cr7,,cristianoronaldo,,edit,Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,False,False,som original,comercial,3100000000.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92800,2023-07-23T07:55:45.000Z,filmmaker,"Pull out your camera, frame your shot, and show us why you're a #Filmmaker.",vfx,,greenscreen,"Try out the #GreenScreen Creative Effect! Check out the latest trends using #greenscreen for some inspiration. Just pick an image from your camera roll, stand in front of a plain background, and make the next TikTok masterpiece.",filmmakerslife,,visualeffects,,smartphone,,sneaker,,sneakerlove,,videoedits,,videographer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,False,False,original sound,comercial,3100000000.0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
926200,2024-04-14T23:02:15.000Z,ecuador,,turismoecuador,,salcedoecuador,,yambo,,ambato,,cotopaxi,,turismo,,quito,,uio,,surdequito,,huecasquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,47,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
92600,2023-03-20T11:42:00.000Z,videography,,commercial,,commericalediting,,finalcut,,adshoot,,videoediting,,productphotoshoot,,productvideography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,False,False,original sound,comercial,3100000000.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92600,2023-03-20T11:42:00.000Z,videography,,commercial,,commericalediting,,finalcut,,adshoot,,videoediting,,productphotoshoot,,productvideography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,False,False,original sound,comerciales,789600000.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
924600,2024-05-31T18:47:47.000Z,parati,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,tendencia,,popular,,fyp,,foryou,,ecuador🇪🇨,,stylesshoessantodomingo,,espirales,,emprendedor,,ventas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,sonido original,santodomingoecuador,1700000000.0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9244,2024-07-11T01:15:30.000Z,dondeir,,dondeircdmx,,lugares,,quehacer,,quehacercdmx,,cdmx,,soyhali,,disney,,toystory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,sonido original,gratis,18300000000.0,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
924000,2024-05-31T21:54:11.000Z,somospromo,,promocion,,12,,colegio,,seniors,,promo,,2025,,ecuador,,arg,,chismesito,,lisuras,,upd,,uno,,una,,de,,aqui,,unodeaqui,,chisme,Cuéntanos un #chisme que nos deje la boca abierta 🤯,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,parati,,fyp,,zyxbca,,gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,sonido original,promoecuador,748100.0,58,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
923900,2024-05-24T03:52:36.000Z,ypf,,hamburguesa,,burger,"What does the perfect burger look like to you?🍔 Share your favorite burger recipes from chicken, beef, shrimp, fish, vegeterian burgers &amp; more!",gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,sonido original,gratis,18300000000.0,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92300,2024-06-07T20:16:36.000Z,lasfresitas,,fresasconcrema🍓,,fresa,,paratii,,fresasconchocolate,,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",fyp,,paratii,,machala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,Cool Kids (our sped up version),machala,3600000000.0,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
921800,2024-06-21T13:40:40.000Z,ecuador,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,quito,,guayaquil,,tiktokecuador,,tendencia,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,False,False,original sound,guayaquil,36900000000.0,12,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
921800,2024-06-21T13:40:40.000Z,ecuador,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,quito,,guayaquil,,tiktokecuador,,tendencia,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,False,False,original sound,quito,36100000000.0,12,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
920600,2023-12-19T13:08:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,original sound,machala,3600000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9200000,2024-01-19T00:56:06.000Z,adbeat,,adyah,,alliyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,original sound - AD BEAT,ad,525800000000.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9200000,2024-02-15T05:54:13.000Z,sadstory,,liriklagu,,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,coversong,,janganmenyerah,,fyp,,foryou,,adhyjulyan,,sad,,sadboy,,masukberanda,,fypdonggggg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,suara asli - Adhy Julyan,ad,525800000000.0,68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9200000,2024-06-16T10:52:36.000Z,güzelbakkendine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,True,False,orijinal ses,gratis,18300000000.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
