diggCount,createTime,createTimeISO,isAd,isMuted,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca,hashtags_0_name,hashtags_1_name,hashtags_2_name,hashtags_3_name,hashtags_4_name,hashtags_5_name,hashtags_6_name,hashtags_7_name,hashtags_8_name,hashtags_9_name,hashtags_10_name,hashtags_11_name,hashtags_12_name,hashtags_13_name,hashtags_14_name,hashtags_15_name,hashtags_16_name,hashtags_17_name,hashtags_18_name,hashtags_19_name,hashtags_20_name,hashtags_21_name,hashtags_22_name,hashtags_23_name,hashtags_24_name,hashtags_25_name,hashtags_26_name,hashtags_27_name,hashtags_28_name,hashtags_29_name,hashtags_30_name,hashtags_31_name,hashtags_32_name,hashtags_33_name,hashtags_34_name,hashtags_35_name,hashtags_36_name,hashtags_37_name,hashtags_38_name,hashtags_39_name,hashtags_40_name,hashtags_41_name,hashtags_42_name,hashtags_43_name,hashtags_44_name,hashtags_45_name,hashtags_46_name,hashtags_47_name
42800,1717772841,2024-06-07T15:07:21.000Z,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,keşfet,kesfetteyiz,kesfetbeniöneçıkart,gratis,fypシ゚viral,capcut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97000,1719561160,2024-06-28T07:52:40.000Z,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratis,diyarbakır,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15600,1717195551,2024-05-31T22:45:51.000Z,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratis,gratisindirimi,gratis31mayıs2024,gratis31mayıs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23900,1711051879,2024-03-21T20:11:19.000Z,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratis,fondöten,kapatıcı,keşfetteyizzz,keşfet,fypシ,nenene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,1691230100,2023-08-05T10:08:20.000Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,turkey,skincare,watson,gratic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111,1719572366,2024-06-28T10:59:26.000Z,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,keşfet,keşfetteyizzz,keşfetolmabüyüsü✨🔮,keşfetbeni,gratis,gratisongkir,gratisindirimi,keşfetedüş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19200,1711812978,2024-03-30T15:36:18.000Z,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratis,indirim,watsons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14100,1717512112,2024-06-04T14:41:52.000Z,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,gratis,indirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1719609901,2024-06-28T21:25:01.000Z,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diyarbakır,gratis,keşfet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9241,1717222544,2024-06-01T06:15:44.000Z,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621,1717185512,2024-05-31T19:58:32.000Z,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gratis,gratisindirimi,alışverişim,fyp,keşfet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18100,1717868760,2024-06-08T17:46:00.000Z,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,keşfet,kesfetteyiz,gratis,beniöneçıkart,capcut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19700,1692983364,2023-08-25T17:09:24.000Z,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,تركيا,جراتس,قراطيس,اسطنبول🇹🇷,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1717245718,2024-06-01T12:41:58.000Z,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratis,gratisindirimi,izdiham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87900,1688024196,2023-06-29T07:36:36.000Z,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fypage,gratisalışverişi,gratisindirimi,favoriürünlerim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,1717408790,2024-06-03T09:59:50.000Z,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,foryoupageofficiall,fypage,trend,viralvideo,gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80900,1694626058,2023-09-13T17:27:38.000Z,0,0,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reklamdeğil,tavsiye,öneri,favoriler,favoriürünler,gratis,alışveriş,gratistr,kozmetik,gratisalışverişi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1719580046,2024-06-28T13:07:26.000Z,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratis,gratisongkir,gratisindirimi,keşfet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,1717197607,2024-05-31T23:20:07.000Z,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratis,gratisindirim,gratisindirimalışverişi,kesfet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15300,1717253143,2024-06-01T14:45:43.000Z,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratisindirimi,gratis,gratisindirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18100,1703700269,2023-12-27T18:04:29.000Z,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,قراطيس_تركيا,صيدلية_قراطيس,قراطيس,gratis,gratisturkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,1719675943,2024-06-29T15:45:43.000Z,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,🤑,gratis,غراتيس,explore,trending,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23900,1719567118,2024-06-28T09:31:58.000Z,0,0,449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,keşfet,gratis,gratisalışverişi,indirimliürünler,gratisindirimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6948,1719562073,2024-06-28T08:07:53.000Z,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gratis,indirim,alışveriş,keşfet,capcut,öneçıkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1717178878,2024-05-31T18:07:58.000Z,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,indirimliürünler,gratis,keşfet,sıra,ürün,makeup,fyp,indirim,makyaj,beklemek,foryour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408200,1715617385,2024-05-13T16:23:05.000Z,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,yosoyinfallible,lorealparismakeup,publicidad,grwm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64400,1720657648,2024-07-11T00:27:28.000Z,0,0,210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,publicidad,postpartum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290800,1708994953,2024-02-27T00:49:13.000Z,1,0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,temu,temumexico,coupontemu2024,cupontemu,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90900,1715915531,2024-05-17T03:12:11.000Z,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,emprendimiento,negocios,publicidad,ledpanel,chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740600,1703308925,2023-12-23T05:22:05.000Z,0,0,147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storytime,peru🇵🇪,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55700,1720651253,2024-07-10T22:40:53.000Z,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,publicidad,sedal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1720651683,2024-07-10T22:48:03.000Z,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76800,1710351396,2024-03-13T17:36:36.000Z,1,0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brillacontresemmé,beautytok,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000,1704662674,2024-01-07T21:24:34.000Z,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,tumomentorca,publicidad,receta,postre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,1720662135,2024-07-11T01:42:15.000Z,0,0,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,siendofelizcadadia,brillandoconstante,contenido,contenidosarcastico,mujerempoderada,amorpropio♡,enviosatodousa🇺🇸📦✈📫✅,tiktokshop,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236000,1714842026,2024-05-04T17:00:26.000Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ropa,tallesargentina,meme,caidapublicidad,humor,humortiktok,caidasvirales,humorista,loveoyloquiero,caida,memecaida,plussizetiktok,ropaparavos,tallesparatodas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314600,1712340090,2024-04-05T18:01:30.000Z,1,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,intenseprotection,avenemexico,avenemxpartner,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8675,1720643733,2024-07-10T20:35:33.000Z,0,0,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tips,tiktok,creadordecontenido,tipsparatiktok,viral,contentcreator,canjes,canje,publicidad,contentcreator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9918,1720640017,2024-07-10T19:33:37.000Z,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,doveserumcorporal,recomendadopor,larecodorada,publicidad,niacinamida,dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1720656805,2024-07-11T00:13:25.000Z,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,apoyo,viral,patrocinio,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100000,1710978829,2024-03-20T23:53:49.000Z,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,publicidad,mishark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233900,1708467858,2024-02-20T22:24:18.000Z,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,kerastaseclub,nutritive,recomendadoporestilistas,publicidadpagada,foryou,parati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1720661349,2024-07-11T01:29:09.000Z,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,starbucks,lavandalattehelado,publicidad,manifestar,lavanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1720664444,2024-07-11T02:20:44.000Z,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ganacontang,premiosaeventos,tang,cine,deportes,eventos,registraygana,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100000,1709757849,2024-03-06T20:44:09.000Z,1,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,carlsjrmx,godzillaykong,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125300,1718683740,2024-06-18T04:09:00.000Z,1,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunkissed,actinecolors,,actine,publicidad,menmakeup,bronceado,broncer,blush,cdmx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301100,1716587470,2024-05-24T21:51:10.000Z,1,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contampaxesfacil,publicidad,223300201b3269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901500,1704822605,2024-01-09T17:50:05.000Z,0,0,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shishishi,albiluvallejo,luminous630,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559200,1708034192,2024-02-15T21:56:32.000Z,1,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,yosoyinfallible,lorealparismakeup,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100000,1699224371,2023-11-05T22:46:11.000Z,1,0,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,cocacolazero,publicidad,recipeformagic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211800,1708389597,2024-02-20T00:39:57.000Z,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hallsxbellakath,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458600,1709593723,2024-03-04T23:08:43.000Z,1,0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ponsacidohialuronico,publicidad,domingoderitual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1720663894,2024-07-11T02:11:34.000Z,0,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,publicidad,tresemme,brillacontresemme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840300,1709264290,2024-03-01T03:38:10.000Z,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luminous630,Nivea,publicidad✨✨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765500,1706843833,2024-02-02T03:17:13.000Z,1,0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,temu,temumexico,amorcontemu,coupontemu2024,cupontemu,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1720651667,2024-07-10T22:47:47.000Z,0,0,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canalwamo,copaamerica,tiktokesportes,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1720648284,2024-07-10T21:51:24.000Z,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,foryoupage,trandingvideo,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105700,1719348032,2024-06-25T20:40:32.000Z,1,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,trazaconfiança,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,1719161668,2024-06-23T16:54:28.000Z,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,publi,karenbachini,,publicidade,elseve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,1720652195,2024-07-10T22:56:35.000Z,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,foryoupage,trandingvideo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103700,1716833951,2024-05-27T18:19:11.000Z,0,0,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chrono,rapgeek,hoyoverse,zenlesszonezero,publi,hoyocreators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1720646062,2024-07-10T21:14:22.000Z,0,0,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180200,1716745243,2024-05-26T17:40:43.000Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glowmodeleggings,glowmode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276100,1716999865,2024-05-29T16:24:25.000Z,0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,publi,chessnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,1720635163,2024-07-10T18:12:43.000Z,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1720648846,2024-07-10T22:00:46.000Z,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,@californices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1720644900,2024-07-10T20:55:00.000Z,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kfclondrina,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219900,1701206689,2023-11-28T21:24:49.000Z,1,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ritmodoverãoneutrogena,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,1720650200,2024-07-10T22:23:20.000Z,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,foryoupage,trandingvideo,foryou,tiktok,viralvideo,viral,viralvideo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,1720647143,2024-07-10T21:32:23.000Z,0,0,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,1720650198,2024-07-10T22:23:18.000Z,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,foryoupage,trandingvideo,foryou,tiktok,viral,viralvideo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1720662248,2024-07-11T01:44:08.000Z,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocky,moviereview,movierecommendation,filmtiktok,fyp,paratii,xyzbca,ae,pinchetiktokponmeenparati,ponmeenparati,publi,capcut,nicopipivela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1720664337,2024-07-11T02:18:57.000Z,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,publi,meuskincareedove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65800,1719615535,2024-06-28T22:58:55.000Z,1,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7475,1720645545,2024-07-10T21:05:45.000Z,0,0,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,insider,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3923,1720642678,2024-07-10T20:17:58.000Z,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,zerocal,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1720649460,2024-07-10T22:11:00.000Z,0,0,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,terrabrasil,terraeducar,faculdade,graduação,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1720650172,2024-07-10T22:22:52.000Z,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,nissan,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36800,1718366882,2024-06-14T12:08:02.000Z,1,0,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gauth,gauthpartner,ai,schoolhack,,ad,publi,matemática,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1720649620,2024-07-10T22:13:40.000Z,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,happy,trending,viral,tiktokviral,yousifishere,foryoupage,trendingvideo,trendingvideo,allgifters,thankyou,bravo,tiktokbattle,king,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1720642970,2024-07-10T20:22:50.000Z,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,maybellinenybrasil,maybellineunicacomovoce,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,1720642031,2024-07-10T20:07:11.000Z,0,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ultimopedido,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1720649122,2024-07-10T22:05:22.000Z,0,0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,foreverliss,xôfrizz,publi,autocuidado,produtosdecabelo,cuidadoscomcabelo,viral,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,1720660871,2024-07-11T01:21:11.000Z,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uolnotícias,uol,uolnoticias,prefeitura,sãopaulo,eleições,pablomarcal,tabataamaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7636,1720642606,2024-07-10T20:16:46.000Z,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ligamx,cruzazul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200000,1713352601,2024-04-17T11:16:41.000Z,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595900,1711192537,2024-03-23T11:15:37.000Z,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1720655104,2024-07-10T23:45:04.000Z,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tutorial,trend,perte,foryou,italy,fyp,fypシ,xyzbca,trending,tuto,trending,greenscreen,omg,magic,filter,viral,4u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1720655453,2024-07-10T23:50:53.000Z,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tutorial,trend,perte,foryou,italy,fyp,fypシ,xyzbca,trending,tuto,trending,greenscreen,omg,magic,filter,viral,4u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1720655338,2024-07-10T23:48:58.000Z,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tutorial,trend,perte,foryou,italy,fyp,fypシ,xyzbca,trending,tuto,trending,greenscreen,omg,magic,filter,viral,4u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103400,1704895726,2024-01-10T14:08:46.000Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uaeproleague,رابطة_المحترفين_الإماراتية,adnocproleague,دوري_أدنوك_للمحترفين,footballtiktok,sportsontiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,1699300002,2023-11-06T19:46:42.000Z,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ad,howiaquaphor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891700,1709845760,2024-03-07T21:09:20.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240300,1713109896,2024-04-14T15:51:36.000Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,please,unfreez,my,tiktok,account,videoviral,foryoupage,growmyaccount,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
