diggCount,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,searchQuery,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,comerciales,santodomingoecuador,guayaquil,cuenca
30800,10,0,0,540,10,6900000000.0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199500,10,0,0,540,10,6900000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,10,0,0,540,10,6900000000.0,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371700,10,0,0,540,10,6900000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,10,0,0,141,10,6900000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,10,0,0,540,10,6900000000.0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452400,10,0,0,540,10,6900000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,10,0,0,360,10,6900000000.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898800,10,0,0,540,10,6900000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47700,10,0,0,535,10,6900000000.0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54500,10,0,0,540,10,6900000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,10,0,0,252,10,6900000000.0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214700,21,0,0,144,21,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76600,21,0,0,617,21,,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
152100,21,0,0,246,21,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34600,21,0,0,617,21,,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242700,21,0,0,617,21,,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44500,21,0,0,12,21,,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,21,0,0,194,21,,0,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111100,21,0,0,617,21,,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22200,21,0,0,540,21,,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234100,21,0,0,520,21,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,4,0,0,608,4,789600000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,4,0,0,540,4,789600000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,4,0,0,617,4,789600000.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364500,4,0,0,540,4,789600000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167700,4,0,0,540,4,789600000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242500,4,0,0,540,4,789600000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6380,4,0,0,617,4,789600000.0,1,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
599300,4,0,0,540,4,789600000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53100,4,0,0,150,4,789600000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1531,4,1,0,540,4,789600000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,4,0,0,573,4,789600000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,4,0,0,540,4,789600000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,4,0,0,556,4,789600000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5713,4,0,0,562,4,789600000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,4,0,0,617,4,789600000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700000,4,0,0,617,4,789600000.0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60400,4,0,0,660,4,789600000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,4,0,0,491,4,789600000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,4,0,0,560,4,789600000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,4,0,0,617,4,789600000.0,1,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
373,4,0,0,608,4,789600000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13700,4,0,0,540,4,789600000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6593,4,0,0,579,4,789600000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,4,0,0,617,4,789600000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2340,4,0,0,565,4,789600000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8548,4,0,0,617,4,789600000.0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,4,0,0,324,4,789600000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26400,4,0,0,63,4,789600000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5370,4,0,0,540,4,789600000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,4,1,0,540,4,789600000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55800,19,0,0,36,19,1700000000.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6827,19,0,0,608,19,1700000000.0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12700,19,0,0,617,19,1700000000.0,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
238,19,0,0,140,19,1700000000.0,1,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,19,0,0,617,19,1700000000.0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,19,0,0,617,19,1700000000.0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
964,19,0,0,617,19,1700000000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3390,19,0,0,37,19,1700000000.0,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51600,19,0,0,617,19,1700000000.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,19,0,0,617,19,1700000000.0,1,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21200,19,0,0,617,19,1700000000.0,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
22200,19,0,0,617,19,1700000000.0,1,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55100,19,0,0,540,19,1700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,19,0,0,444,19,1700000000.0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2983,19,0,0,617,19,1700000000.0,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,19,0,0,398,19,1700000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48800,19,0,0,617,19,1700000000.0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34200,19,0,0,402,19,1700000000.0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368300,19,0,0,617,19,1700000000.0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9600,19,0,0,617,19,1700000000.0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7166,19,0,0,617,19,1700000000.0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8009,19,0,0,92,19,1700000000.0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7505,19,0,0,617,19,1700000000.0,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,19,0,0,617,19,1700000000.0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104300,19,0,0,617,19,1700000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6569,19,0,0,617,19,1700000000.0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,19,0,0,617,19,1700000000.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,19,0,0,617,19,1700000000.0,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
517300,11,0,0,608,11,8300000000.0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11800,11,0,0,697,11,8300000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
337,11,0,0,68,11,8300000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30400,11,0,0,608,11,8300000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146300,11,0,0,97,11,8300000000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63700,11,0,0,671,11,8300000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
415,11,0,0,617,11,8300000000.0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1560,11,0,0,608,11,8300000000.0,1,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43500,11,0,0,298,11,8300000000.0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99500,11,0,0,510,11,8300000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
216500,11,0,0,295,11,8300000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162000,11,0,0,608,11,8300000000.0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328900,11,0,0,608,11,8300000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355900,11,0,0,608,11,8300000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,0,0,608,11,8300000000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,11,0,0,608,11,8300000000.0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34800,11,0,0,608,11,8300000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11200,11,0,0,112,11,8300000000.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114600,11,0,0,608,11,8300000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
429600,11,0,0,124,11,8300000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,11,0,0,608,11,8300000000.0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736600,11,0,0,424,11,8300000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312200,11,0,0,53,11,8300000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171100,11,0,0,608,11,8300000000.0,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614800,11,0,0,608,11,8300000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69000,11,1,0,540,11,8300000000.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68100,11,0,0,540,11,8300000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102700,11,0,0,332,11,8300000000.0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267600,11,0,0,540,11,8300000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8052,5,0,0,393,5,11700000000.0,1,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195200,5,0,0,58,5,11700000000.0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171700,5,0,0,363,5,11700000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225500,5,0,0,275,5,11700000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311500,5,0,0,617,5,11700000000.0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65800,5,0,0,617,5,11700000000.0,1,76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
129700,5,0,0,409,5,11700000000.0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1064,5,0,0,259,5,11700000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
673800,5,0,0,617,5,11700000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
646,5,0,0,617,5,11700000000.0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,5,0,0,617,5,11700000000.0,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5775,5,0,0,617,5,11700000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348500,5,0,0,540,5,11700000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161800,5,0,0,540,5,11700000000.0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27200,5,0,0,617,5,11700000000.0,1,367,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
313,5,0,0,637,5,11700000000.0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78100,5,0,0,617,5,11700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2676,5,0,0,617,5,11700000000.0,1,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,5,0,0,617,5,11700000000.0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000,5,0,0,440,5,11700000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234800,5,0,0,617,5,11700000000.0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138700,5,0,0,617,5,11700000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
84600,5,0,0,617,5,11700000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1201,5,0,0,608,5,11700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
961300,5,0,0,617,5,11700000000.0,1,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67100,5,0,0,617,5,11700000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144100,5,0,0,617,5,11700000000.0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2433,5,0,0,617,5,11700000000.0,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76900,5,0,0,617,5,11700000000.0,1,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71500,5,0,0,380,5,11700000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,9,0,0,617,9,36900000000.0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33600,9,0,0,357,9,36900000000.0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44600,9,0,0,539,9,36900000000.0,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385200,9,0,0,474,9,36900000000.0,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111100,9,0,0,617,9,36900000000.0,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121900,9,0,0,617,9,36900000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,9,0,0,257,9,36900000000.0,1,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58700,9,0,0,617,9,36900000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
666,9,0,0,617,9,36900000000.0,1,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139400,9,0,0,617,9,36900000000.0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154400,9,0,0,251,9,36900000000.0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1100000,9,0,0,673,9,36900000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,9,0,0,617,9,36900000000.0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75100,9,0,0,39,9,36900000000.0,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144900,9,0,0,617,9,36900000000.0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,9,0,0,27,9,36900000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28000,9,0,0,103,9,36900000000.0,1,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
391,9,0,0,74,9,36900000000.0,1,156,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
382,9,0,0,617,9,36900000000.0,1,187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3300000,9,0,0,617,9,36900000000.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,9,0,0,540,9,36900000000.0,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30700,9,0,0,617,9,36900000000.0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,9,0,0,617,9,36900000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
328,9,0,0,617,9,36900000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,9,0,0,617,9,36900000000.0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1300000,9,0,0,608,9,36900000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,9,0,0,421,9,36900000000.0,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17200,9,0,0,617,9,36900000000.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,9,0,0,617,9,36900000000.0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,15,0,0,116,15,748100.0,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
218,15,0,0,284,15,748100.0,1,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
97,15,0,0,532,15,748100.0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,15,0,0,496,15,748100.0,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
270,15,0,0,78,15,748100.0,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,15,0,0,617,15,748100.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,15,0,0,617,15,748100.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19,15,0,0,382,15,748100.0,1,34,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
75,15,0,0,617,15,748100.0,1,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2305,15,0,0,162,15,748100.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,15,0,0,617,15,748100.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,15,0,0,410,15,748100.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1596,15,0,0,617,15,748100.0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23300,15,0,0,254,15,748100.0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16300,15,0,0,220,15,748100.0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21400,15,0,0,79,15,748100.0,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,15,0,0,151,15,748100.0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,15,0,0,303,15,748100.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,12,0,0,196,12,3600000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,12,0,0,280,12,3600000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
196,12,0,0,616,12,3600000000.0,1,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47100,12,0,0,540,12,3600000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,12,0,0,616,12,3600000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179200,12,0,0,540,12,3600000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23300,12,0,0,540,12,3600000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,12,0,0,617,12,3600000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,12,0,0,616,12,3600000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,12,0,0,616,12,3600000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19600,12,0,0,540,12,3600000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,12,0,0,616,12,3600000000.0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,12,0,0,616,12,3600000000.0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,12,0,0,616,12,3600000000.0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,12,0,0,616,12,3600000000.0,1,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,12,0,0,616,12,3600000000.0,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,12,0,0,616,12,3600000000.0,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,12,0,0,617,12,3600000000.0,1,25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
26700,12,0,0,294,12,3600000000.0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673300,12,0,0,617,12,3600000000.0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191000,12,0,0,540,12,3600000000.0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,12,0,0,616,12,3600000000.0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,12,0,0,321,12,3600000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1739,12,0,0,617,12,3600000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62100,12,0,0,540,12,3600000000.0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35600,12,0,0,452,12,3600000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10400,12,0,0,617,12,3600000000.0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14700,12,0,0,318,12,3600000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,3,0,0,54,3,3100000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3,0,0,61,3,3100000000.0,1,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,3,0,0,617,3,3100000000.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31200,3,0,0,617,3,3100000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294300,3,0,0,608,3,3100000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
