playCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration
93900,2023-01-12T20:32:07.000Z,reels,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,loja,,lojaonline,,perfeitocalçados,,entretenimiento,,engraçado,,meteumreels,,tiktok,,vendedora,,explorar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,10
937200,2024-06-12T05:15:56.000Z,parati,,fypシ,,ecuador,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,20
93600,2024-05-31T18:07:58.000Z,indirimliürünler,,gratis,,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,sıra,,ürün,,makeup,"From everyday looks to all out glamour, show us your makeup skills 💄",fyp,,indirim,,makyaj,Senin #makyaj sırların neler? 👀,beklemek,,foryour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,talha,gratis,18300000000,5
93600,2024-06-28T07:54:05.000Z,españa,,dibujosanimados,,telecinco,,tve,,anuncio,,antena3,,españatiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,"10 minutes, meditation, sleep, mindfulness, night(951759)",anuncio,1900000000,9
935800,2024-07-04T23:23:41.000Z,quito,,arcsacontrola,,elnuevoecuadorresuelve🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,sonido original,quito,36100000000,56
934500,2024-01-29T20:29:41.000Z,pyf,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,honduras,,puertocortes🇭🇳,,tecnologia,,emprendedores,,emprendedor,,china,🇨🇳🇨🇳🇨🇳中国的童鞋们，记得在视频下标注#China 或者#中国，让全球的小伙伴都能发现你们哦🤗,promociones,,ofertas,,familia,comparte todo lo relacionado a ese grupo de personas que conforman tu hogar 🏡,tiktok,,amigos,Comparte los momentos más únicos con tus amigos y ¡Celebra la amistad en TikTok!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,Tonight,ofertas,14200000000,21
9310,2024-07-10T23:02:32.000Z,victoriadesignslapaz,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,parati,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,entretenimiento,,divertido,,gracioso,,tiktok,,tendencia,,trend,,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",video,,videoviral,,viralvideo,,lapazbolivia🇧🇴,,tienda,,ventaspormayor,,nuevo,,fyp,,foryou,,victoriadesignsbolivia,,follow,,xcyzba,,lol,Can you laugh any louder?🙄 How to shoot: 1. Click the shoot icon. 2. Click on &amp;quot;add sound&amp;quot; 3. Add your meme text. 4. Have fun!,2024,,kawaii,,atencionalcliente,,accessories,,live,,following,,ventaspormayorymenor,,review,,lapaz,,santacruz,,bolivia,,reyleon,,simba,,trabajo,,atencion,,atencionalcliente,,compañeros,,,,,,,,,,,,,,,tienda,false,false,usen el audio con sabiduría,tienda,9700000000,32
9300000,2024-02-02T02:35:06.000Z,perrito,,quito,,cute,,calvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,sonido original,quito,36100000000,24
9300000,2023-04-24T19:47:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,ACELERA,,,13
9300000,2024-01-16T15:02:15.000Z,cr7,,cristianoronaldo,,edit,Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,som original,comercial,3100000000,24
92800,2023-07-23T07:55:45.000Z,filmmaker,"Pull out your camera, frame your shot, and show us why you're a #Filmmaker.",vfx,,greenscreen,"Try out the #GreenScreen Creative Effect! Check out the latest trends using #greenscreen for some inspiration. Just pick an image from your camera roll, stand in front of a plain background, and make the next TikTok masterpiece.",filmmakerslife,,visualeffects,,smartphone,,sneaker,,sneakerlove,,videoedits,,videographer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,original sound,comercial,3100000000,17
926200,2024-04-14T23:02:15.000Z,ecuador,,turismoecuador,,salcedoecuador,,yambo,,ambato,,cotopaxi,,turismo,,quito,,uio,,surdequito,,huecasquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,47
92600,2023-03-20T11:42:00.000Z,videography,,commercial,,commericalediting,,finalcut,,adshoot,,videoediting,,productphotoshoot,,productvideography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,original sound,comercial,3100000000,26
92600,2023-03-20T11:42:00.000Z,videography,,commercial,,commericalediting,,finalcut,,adshoot,,videoediting,,productphotoshoot,,productvideography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,original sound,comerciales,789600000,26
924600,2024-05-31T18:47:47.000Z,parati,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,tendencia,,popular,,fyp,,foryou,,ecuador🇪🇨,,stylesshoessantodomingo,,espirales,,emprendedor,,ventas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original,santodomingoecuador,1700000000,16
9244,2024-07-11T01:15:30.000Z,dondeir,,dondeircdmx,,lugares,,quehacer,,quehacercdmx,,cdmx,,soyhali,,disney,,toystory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,sonido original,gratis,18300000000,51
924000,2024-05-31T21:54:11.000Z,somospromo,,promocion,,12,,colegio,,seniors,,promo,,2025,,ecuador,,arg,,chismesito,,lisuras,,upd,,uno,,una,,de,,aqui,,unodeaqui,,chisme,Cuéntanos un #chisme que nos deje la boca abierta 🤯,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,parati,,fyp,,zyxbca,,gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,sonido original,promoecuador,748100,58
923900,2024-05-24T03:52:36.000Z,ypf,,hamburguesa,,burger,"What does the perfect burger look like to you?🍔 Share your favorite burger recipes from chicken, beef, shrimp, fish, vegeterian burgers &amp; more!",gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,sonido original,gratis,18300000000,9
92300,2024-06-07T20:16:36.000Z,lasfresitas,,fresasconcrema🍓,,fresa,,paratii,,fresasconchocolate,,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",fyp,,paratii,,machala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,Cool Kids (our sped up version),machala,3600000000,13
921800,2024-06-21T13:40:40.000Z,ecuador,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,quito,,guayaquil,,tiktokecuador,,tendencia,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,original sound,guayaquil,36900000000,12
921800,2024-06-21T13:40:40.000Z,ecuador,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,quito,,guayaquil,,tiktokecuador,,tendencia,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,original sound,quito,36100000000,12
920600,2023-12-19T13:08:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,15
9200000,2024-01-19T00:56:06.000Z,adbeat,,adyah,,alliyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,original sound - AD BEAT,ad,525800000000,12
9200000,2024-02-15T05:54:13.000Z,sadstory,,liriklagu,,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,coversong,,janganmenyerah,,fyp,,foryou,,adhyjulyan,,sad,,sadboy,,masukberanda,,fypdonggggg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,suara asli - Adhy Julyan,ad,525800000000,68
9200000,2024-06-16T10:52:36.000Z,güzelbakkendine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,true,false,orijinal ses,gratis,18300000000,10
917900,2024-03-10T19:49:06.000Z,comercialesantiguos,,defensadelconsumidor,,fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,nostalgia,"We are inviting out all Singers, Instrumentalists, and DJs to relive their childhood days by either covering , playing, or even mixing the music of their favorite songs, cartoons, shows or even movies that makes them feel nostalgic.",recuerdosdesbloqueados,"Esos dibujos animados que veías cuando tenías 6 años, tu canción favorita durante tu adolescencia, esa receta deliciosa que preparaba tu abuela... ¡Cuéntanos tus #RecuerdosDesbloqueados!",elreydelosrecuerdos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,sonido original,comerciales,789600000,32
917000,2024-01-09T21:04:57.000Z,emergencia,,ecuador,,machala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,sonido original,machala,3600000000,54
915100,2024-02-01T03:08:45.000Z,piscinaolimpica,,transguayaquil,,guayaquil,,viralecuador,,ecuador,,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,14
913,2024-07-10T20:34:02.000Z,china,🇨🇳🇨🇳🇨🇳中国的童鞋们，记得在视频下标注#China 或者#中国，让全球的小伙伴都能发现你们哦🤗,unióneuropea,,comercio,,mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,sonido original,comerciales,789600000,35
9100000,2024-01-27T15:15:17.000Z,loja,,lojadeiphone,,iphone,,venda,,vendasonline,,cliente,,parcelamento,,atendimentoaocliente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,6
9100000,2024-03-21T19:09:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,son original,ad,525800000000,271
904,2024-07-10T23:50:16.000Z,quito,,ecuador,,promociones,,promo,,liquidacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,Cooking Time,promoecuador,748100,21
90300,2024-02-28T18:28:20.000Z,,,looks,,trend,,reels,,reelsvideos,,loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,Charleston Twist,loja,8300000000,9
901600,2024-03-13T17:07:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,154
9015,2022-09-19T15:41:40.000Z,ambato,,tungurahua,,road,,pueblomagico,,ambato_ecuador,,mirador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,21
9013,2024-02-24T16:57:05.000Z,carros,,camionetas,,ventas,,promo,,fyp,,fypシ,,fypシ゚viral,,fyppppppppppppppppppppppp,,fypdong,,quito,,ecuador,,chevrolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,sonido original,promoecuador,748100,59
9008,2024-07-10T23:51:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,sonido original,gratis,18300000000,61
900200,2024-05-07T16:24:46.000Z,,,interrapidisimo,,comercial,,diadelasmadres,"¡Celebremos a las mamás de TikTok! Crea y comparte contenido alrededor de los recuerdos, enseñanzas y de la sabiduría que tu mamá ha compartido contigo. https://bit.ly/DiaDeLasMadres_AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,sonido original,comercial,3100000000,118
9000000,2023-10-04T16:11:24.000Z,,,,,9,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,parati,,4ever,,fyp,,cargo,,nuevosingresos,,moda,Muestra tus looks más creativos y comparte los mejores tips de #Moda ✨🧥👢,aesthetic,"Art is the imposing of a pattern on experience, and our #Aesthetic enjoyment is recognition of the pattern. Create your aesthetic video. Can't wait to see your creative ideas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,Lollipop,comercial,3100000000,16
9000000,2024-01-09T18:32:13.000Z,ronaldinhogaucho,,futebol,Quem aqui é bom de bola?,ronaldinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,som original,comercial,3100000000,65
9000000,2024-05-22T21:06:55.000Z,seubrilhoseupoder,,kolestonbrilhoinfinito,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,true,false,som original,publi,33700000000,55
9000000,2024-02-24T03:41:59.000Z,,,,,angelicavale,,chayanne,,vuelvechayanne,,teamchayanneecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,40
899200,2024-06-10T01:43:57.000Z,cuenca_ecuador🇪🇨❤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,sonido original,cuenca,11700000000,15
898000,2024-06-30T22:05:07.000Z,loquelavidamerobo,,televisa,,vix,,sebastianrulli,,angelineboyer,,comercial,,toyota,,camioneta,,lo,,que,,la,,vida,,me,,robo,,tvnovela,,tvnovelas,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fyp,,vyp,,viraltiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,El Perdedor,comercial,3100000000,91
897,2024-07-10T21:15:12.000Z,omnivisión,,ecuador,,santodomingo,,noticias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original,santodomingoecuador,1700000000,15
896300,2024-01-09T12:04:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,40
894500,2024-04-14T21:16:59.000Z,tienda,,comercio,,santiagodechile,,estacioncentral,,ventapormayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,One Side,tienda,9700000000,53
8940,2024-07-10T14:15:40.000Z,liquidacion,,promo,,promociones,,ecuador,,quito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,Me Puse Mami,promoecuador,748100,8
89300,2024-07-10T13:40:38.000Z,mariachitabasco,,cuenca_ecuador🇪🇨❤,,serenatascuenca,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,mariachistiktok,,elpatrondelasflores,,fyp,,azogues_ecuador🇪🇨,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,sonido original,cuenca,11700000000,86
891600,2023-12-17T03:38:42.000Z,christmaslights,,ecuador,,cuenca,,christmas,Merry #Christmas!,visitecuador,,christmastime,,lights,"If you're vibing and having a good time, jam out to the lyrics, &quot;You show the lights that stop me turn to stone, you shine them when I'm alone.&quot;",luces,,navidad,!Feliz Navidad!,felicidad,,noches,,feliznavidad,¡Feliz Navidad!,december,,visit,,travel,"🌟The world is a book and those who don't travel read only one page 🏄🌴Now recollect your best travel memories from your camera roll, 📷and share the stories behind!",latinamerica,,diciembre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,Snowman,cuenca,11700000000,36
891,2023-10-30T06:45:22.000Z,ambato,,teamotanto♥️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,24
8903,2023-12-18T23:41:59.000Z,doritos,,comercial,,videoproduction,,perfumevideography,,videography,,videopromocional,,videocomercial,,videography,,comercialdoritos,,doritos,,doritosvzla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,sonido original,anuncio,1900000000,22
89000,2024-07-10T21:12:10.000Z,palaciodehierropolanco,,cdmx,,lujoso,,longervideos,Try longer videos (videos longer than 1 minute)! Create longer videos to express yourself and share more of your story on TikTok,palaciodehierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,239
889100,2024-03-21T02:58:29.000Z,fyp,,cuenca,,ecuador🇪🇨,,parati,,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,sonido original,cuenca,11700000000,10
887,2024-07-10T19:24:18.000Z,,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,ecuador,,te,,moringa,,natural,,viralvideo,,ponmeenparati,,ponmeenparatitiktok,,fibra,,trend,,efectivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,sonido original,promoecuador,748100,17
887,2024-07-10T22:47:47.000Z,canalwamo,,copaamerica,See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟,tiktokesportes,O TikTok é a casa de todos os esportes! Confira tudo o que está acontecendo no universo esportivo e mostre sua paixão pela sua modalidade favorita!,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,som original,publi,33700000000,73
885000,2023-09-08T01:08:59.000Z,latierritasantodomingo🇪🇨,,santodomingoecuador🇪🇨,,santodomingodelostsachilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original,santodomingoecuador,1700000000,7
882200,2024-06-18T21:22:05.000Z,cabalgata,,fyp,,corridos,,vaqueros,,niños,,bebes,,bebe,,baby,,ecuador,,tendencia,,santodomingo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,videostiernos,,zapattiosdebebe,,botitasdebebe,,botitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,Si No Quieres No,santodomingoecuador,1700000000,13
8820,2024-07-11T02:19:24.000Z,ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,true,false,sonido original,ad,525800000000,46
8800000,2024-01-11T00:52:36.000Z,fyp,,foryou,,fypシ,,quito,,ecuador,,fypシ゚viral,,hermanos,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,colombia,,fy,,familia,comparte todo lo relacionado a ese grupo de personas que conforman tu hogar 🏡,bro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,Excuse me BRUHH,quito,36100000000,10
8800000,2024-05-06T04:13:34.000Z,roytwins,,lasgemelasdelfree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,sonido original,free,68200000000,8
